test_id,file,case_index,type,algorithm,expected,result,status,assertion_count,assertions,error_count,duration_ms,mismatch,factors,partition,partition_key
TC-02-REG-0210-IP,02_integer_signed_inplace.sql.gz,216,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1798,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0211-IP,02_integer_signed_inplace.sql.gz,217,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1836,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=CONSTANT_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0212-IP,02_integer_signed_inplace.sql.gz,218,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1893,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0213-IP,02_integer_signed_inplace.sql.gz,219,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1904,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0214-IP,02_integer_signed_inplace.sql.gz,220,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1994,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=INVISIBLE, target_position=MIDDLE",,
TC-02-REG-0215-IP,02_integer_signed_inplace.sql.gz,221,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,234,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0216-IP,02_integer_signed_inplace.sql.gz,222,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1178,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S1, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0217-IP,02_integer_signed_inplace.sql.gz,223,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1998,PRIMARY=PASS,"data_distribution=UNIFORM, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0218-IP,02_integer_signed_inplace.sql.gz,224,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1956,PRIMARY=PASS,"data_distribution=MONOTONIC, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0219-IP,02_integer_signed_inplace.sql.gz,225,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1806,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=ZERO, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0220-IP,02_integer_signed_inplace.sql.gz,226,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1860,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=SINGLE, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0221-IP,02_integer_signed_inplace.sql.gz,227,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1213,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=ALL, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0222-IP,02_integer_signed_inplace.sql.gz,228,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,2079,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=SECONDARY_INDEX, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0223-IP,02_integer_signed_inplace.sql.gz,229,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,8,1817,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=UNIQUE_INDEX, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0224-IP,02_integer_signed_inplace.sql.gz,230,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1992,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=FOREIGN_KEY, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0225-IP,02_integer_signed_inplace.sql.gz,231,SMALLINT -> BIGINT,inplace,FAIL,PASS,PASS,1,PRIMARY=PASS,11,1833,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=CHECK, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0226-IP,02_integer_signed_inplace.sql.gz,232,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1976,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=NON_STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0227-IP,02_integer_signed_inplace.sql.gz,233,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,256,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0228-IP,02_integer_signed_inplace.sql.gz,234,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1263,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=UNIQUE_INDEX, non_target_index=ONE_SECONDARY, null_ratio=ALL, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0229-IP,02_integer_signed_inplace.sql.gz,235,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,241,PRIMARY=PASS,"data_distribution=UNIFORM, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0230-IP,02_integer_signed_inplace.sql.gz,236,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,249,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0231-IP,02_integer_signed_inplace.sql.gz,237,SMALLINT -> BIGINT,inplace,SUCCESS,PASS,PASS,1,PRIMARY=PASS,0,1680,PRIMARY=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=COMPOSITE_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=FIRST",,
TC-02-ATR-0007-IP,02_integer_signed_inplace.sql.gz,238,SMALLINT -> BIGINT,inplace,,PASS,PASS,1,PRIMARY=PASS,0,461,PRIMARY=PASS,,,
TC-02-REG-0232-IP,02_integer_signed_inplace.sql.gz,239,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2048,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0233-IP,02_integer_signed_inplace.sql.gz,240,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2347,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=COMPACT, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0234-IP,02_integer_signed_inplace.sql.gz,241,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2177,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=REDUNDANT, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0235-IP,02_integer_signed_inplace.sql.gz,242,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2044,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=COMPOSITE_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0236-IP,02_integer_signed_inplace.sql.gz,243,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2279,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=NO_EXPLICIT_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0237-IP,02_integer_signed_inplace.sql.gz,244,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2105,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=NONE, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0238-IP,02_integer_signed_inplace.sql.gz,245,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2246,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=MULTIPLE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0239-IP,02_integer_signed_inplace.sql.gz,246,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,44,2059,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=UNIQUE, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0240-IP,02_integer_signed_inplace.sql.gz,247,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1976,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=COMPOSITE_PREFIX, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0241-IP,02_integer_signed_inplace.sql.gz,248,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2105,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=FIRST",,
TC-02-REG-0242-IP,02_integer_signed_inplace.sql.gz,249,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2252,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=LAST",,
TC-02-REG-0243-IP,02_integer_signed_inplace.sql.gz,250,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1953,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0244-IP,02_integer_signed_inplace.sql.gz,251,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2037,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=CONSTANT_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0245-IP,02_integer_signed_inplace.sql.gz,252,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2162,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0246-IP,02_integer_signed_inplace.sql.gz,253,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2012,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0247-IP,02_integer_signed_inplace.sql.gz,254,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1991,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=INVISIBLE, target_position=MIDDLE",,
TC-02-REG-0248-IP,02_integer_signed_inplace.sql.gz,255,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,396,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0249-IP,02_integer_signed_inplace.sql.gz,256,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1319,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S1, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0250-IP,02_integer_signed_inplace.sql.gz,257,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2104,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=UNIFORM, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0251-IP,02_integer_signed_inplace.sql.gz,258,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2136,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=MONOTONIC, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0252-IP,02_integer_signed_inplace.sql.gz,259,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2091,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=ZERO, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-02-REG-0253-IP,02_integer_signed_inplace.sql.gz,260,MEDIUMINT -> INT,inplace,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2051,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=SINGLE, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
